,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FAM84B,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
TSNARE1,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
KCNC1,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
AC025569.1,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
TESC,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
ZC2HC1C,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
REXO5,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
AC026471.4,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
CTRB2,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
RNF227,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
AC060766.4,0.300009149,-0.208037535,3.026736501,-0.068733283,0.945201925,NA
NSMCE2,12.26645629,-0.039222226,0.571800068,-0.068594301,0.945312556,NA
SRSF8,6.645106033,0.053313366,0.777516131,0.068568823,0.945332836,NA
HES4,1.55433552,0.112440567,1.640796458,0.068528041,0.945365299,NA
ATE1,4.892153284,-0.061705938,0.903528011,-0.068294438,0.945551252,NA
TAB2,2.02703948,-0.09211376,1.356047541,-0.06792812,0.945842854,NA
SUPT6H,8.84658028,-0.048811021,0.718713108,-0.067914472,0.945853719,NA
UBR7,4.681290835,-0.063253799,0.932316217,-0.067845864,0.945908334,NA
TNS3,10.54203371,0.042078976,0.620648121,0.067798442,0.945946084,NA
SELENOH,99.48120071,0.019080442,0.281493212,0.067782955,0.945958412,0.999961256
RUBCNL,1.257385285,0.111591058,1.647318086,0.067741051,0.945991771,NA
ZUP1,7.284231192,0.050384189,0.743952307,0.067725026,0.946004527,NA
UBR5-AS1,1.84267594,-0.102215188,1.512767487,-0.06756834,0.946129259,NA
GFOD2,1.575940906,0.102460427,1.519067101,0.067449573,0.946223806,NA
BCL2L2,2.463665046,0.088891754,1.319389153,0.067373416,0.946284432,NA
PICK1,4.148332012,0.065280877,0.968945102,0.067373144,0.946284649,NA
CAMLG,16.07128928,-0.035119652,0.521883583,-0.067294035,0.946347625,NA
QSOX1,35.3270768,0.025732762,0.383354177,0.067125294,0.946481958,0.999961256
UBE2G2,17.49334437,0.033061311,0.49280163,0.067088477,0.946511267,NA
SLC30A1,1.119660335,0.26399886,3.935132338,0.06708767,0.94651191,NA
EDEM3,6.657111856,-0.050394439,0.752905668,-0.066933271,0.946634826,NA
ABTB1,2.54205396,-0.07833751,1.176089206,-0.066608477,0.946893397,NA
AL158152.1,1.121797586,-0.116563802,1.751074864,-0.066567001,0.946926417,NA
LINC00526,1.121797586,-0.116563802,1.751074864,-0.066567001,0.946926417,NA
SLC25A37,9.191292476,-0.047401432,0.714442214,-0.066347468,0.947101192,NA
SH2D4B,1.154469572,-0.114195392,1.723301673,-0.066265468,0.947166475,NA
EDC3,1.154469572,-0.114195392,1.723301673,-0.066265468,0.947166475,NA
IPO5,10.6388192,0.040308458,0.609111104,0.066175871,0.947237807,NA
PPP2R2D,5.576253738,-0.053682171,0.814685478,-0.065893123,0.947462915,NA
ITPRIPL2,11.54880987,-0.038996447,0.593850731,-0.065667086,0.947642877,NA
MAGEF1,2.958582693,-0.07594367,1.158395912,-0.065559338,0.947728663,NA
COPS4,8.321047411,-0.048074812,0.734101091,-0.065488,0.94778546,NA
NAPRT,14.89869262,0.034659226,0.531793596,0.065174207,0.948035297,NA
PIK3C2A,3.748220786,0.066585174,1.02190878,0.065157649,0.94804848,NA
PIDD1,1.264150093,0.105823607,1.62473596,0.065132803,0.948068263,NA
DNAJA3,1.264150093,0.105823607,1.62473596,0.065132803,0.948068263,NA
KDELC2,5.047048496,0.058241147,0.894534999,0.065107734,0.948088222,NA
WARS2,1.26458708,0.106066136,1.629178627,0.065104056,0.948091151,NA
LINC00504,1.26458708,0.106066136,1.629178627,0.065104056,0.948091151,NA
METAP1,4.384942728,0.061992939,0.952673679,0.065072585,0.948116208,NA
NPL,16.23432824,-0.032406045,0.498326923,-0.06502969,0.948150361,NA
CCNG2,5.063861184,-0.055874004,0.859735963,-0.064989726,0.948182181,NA
CRYGS,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
FAM184B,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
SYNPO,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
TMEM255A,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
AC107375.1,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
C10orf25,0.299135174,-0.214273555,3.297472911,-0.064981142,0.948189015,NA
AASDH,4.741830057,-0.058377642,0.899559078,-0.06489584,0.948256933,NA
CXXC1,3.44319478,0.069015114,1.066599379,0.064705751,0.948408284,NA
LINC01003,1.263713105,0.105076815,1.624839168,0.064669056,0.948437501,NA
ZFAND2A,5.1953388,0.05635357,0.87244106,0.064592982,0.948498072,NA
MRPS26,20.95712895,0.031247516,0.484104147,0.064547095,0.948534609,0.999961256
SPATA2L,1.265024068,0.105755238,1.638697258,0.064536166,0.948543311,NA
CDC5L,14.95268908,-0.034129802,0.530592958,-0.064323888,0.948712333,NA
B4GALT4,2.020274672,-0.08593538,1.336353962,-0.064305852,0.948726694,NA
TOR4A,2.020274672,-0.08593538,1.336353962,-0.064305852,0.948726694,NA
WWOX,2.020274672,-0.08593538,1.336353962,-0.064305852,0.948726694,NA
ISG20L2,4.758563331,0.057421249,0.893769038,0.064246183,0.948774205,NA
SLC26A6,1.146830789,-0.116873735,1.823739305,-0.064084672,0.948902807,NA
ZNF658,1.900203936,-0.09425345,1.471551435,-0.064050394,0.9489301,NA
DCTN2,21.79964772,-0.028909028,0.45227106,-0.063919694,0.94903417,0.999961256
SNX29,7.053803551,-0.050066629,0.783279586,-0.063919231,0.949034539,NA
MGST2,38.30519077,-0.022905715,0.360155455,-0.063599523,0.949289112,0.999961256
TNK2,1.147267777,-0.11597502,1.823566587,-0.063597908,0.949290398,NA
GPAT2,2.723411114,-0.198676976,3.128902864,-0.063497329,0.949370486,NA
GNPTAB,16.69356195,-0.035455259,0.559739663,-0.06334241,0.949493845,NA
MUTYH,1.481340362,0.095792489,1.515202545,0.063220913,0.949590592,NA
PRRG4,11.88720253,-0.036725651,0.582867678,-0.063008556,0.949759691,NA
SAMSN1,6.931830121,-0.047205823,0.749643768,-0.062971007,0.949789591,NA
PCYT1A,11.45251529,0.039135581,0.621760252,0.062943201,0.949811734,NA
NSL1,22.10417248,-0.028202921,0.448367988,-0.062901282,0.949845114,0.999961256
HERC3,3.846137924,0.063396391,1.010179387,0.062757558,0.949959563,NA
SLC25A4,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
AC018638.7,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
USP54,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
TLE6,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
PLA2G4C,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
ZNF74,0.300446137,-0.206543011,3.292481204,-0.06273172,0.949980138,NA
SOS1,6.655139746,0.048565225,0.774960421,0.062668006,0.950030874,NA
CCDC57,3.688884749,-0.062189171,0.992890225,-0.062634488,0.950057566,NA
UBN2,4.805356663,0.056292128,0.899330292,0.062593385,0.950090297,NA
KIAA1328,1.488105169,0.097023116,1.550618313,0.062570599,0.950108442,NA
CDKL1,1.672363658,0.09488578,1.51924283,0.062455967,0.950199727,NA
THAP3,1.262839129,0.102009843,1.63922031,0.06223071,0.950379107,NA
CLMN,3.371460783,-0.067191035,1.08406576,-0.061980589,0.95057829,NA
MMS19,1.688904499,-0.089583639,1.447641613,-0.06188247,0.950656428,NA
TOP2A,7.466152113,0.045423873,0.73414634,0.06187305,0.95066393,NA
GPS2,6.112615923,-0.049983835,0.809571223,-0.061741121,0.950768993,NA
ZNF287,1.688467512,-0.089426286,1.451259753,-0.061619765,0.950865636,NA
TCTEX1D2,1.480903374,0.092744732,1.506475454,0.061564051,0.950910006,NA
ACOX3,1.480029399,0.093286992,1.515325954,0.061562327,0.950911379,NA
FBXO5,4.734191274,-0.055300092,0.901845699,-0.061318796,0.951105322,NA
ZNF217,18.3718732,0.030194279,0.492965029,0.061250347,0.951159834,0.999961256
FYB1,24.17702867,-0.027217973,0.445333494,-0.061118181,0.95126509,0.999961256
ARHGEF2,7.836565611,0.046231864,0.757206071,0.061055855,0.951314726,NA
B3GALNT2,1.480466386,0.091909638,1.506515019,0.061008112,0.951352748,NA
USP18,2.62009538,0.074371925,1.222158309,0.060852939,0.951476329,NA
SUCLG1,38.01934065,-0.022790851,0.374789674,-0.060809708,0.951510759,0.999961256
PSMD13,23.29632785,0.026060564,0.429325987,0.060701109,0.951597248,0.999961256
FURIN,2.620969356,0.073531193,1.212924037,0.060623082,0.951659391,NA
ARPIN,15.75103196,-0.034958494,0.576665612,-0.060621777,0.95166043,NA
RMDN3,51.2046534,0.019232237,0.318549603,0.060374386,0.951857459,0.999961256
ZNF347,2.013509865,-0.080543029,1.334957403,-0.060333782,0.951889797,NA
ZFYVE16,19.51985325,-0.02859369,0.474383863,-0.060275428,0.951936272,0.999961256
PRPF40A,50.58694113,-0.019030266,0.316746576,-0.060080417,0.952091586,0.999961256
HABP4,2.544238898,-0.071507046,1.198812601,-0.059648227,0.952435807,NA
AQP7,0.611362975,-0.139573363,2.340879857,-0.059624317,0.952454851,NA
RAB4B,0.611362975,-0.139573363,2.340879857,-0.059624317,0.952454851,NA
DLD,21.89379922,0.026647931,0.447399116,0.059561876,0.952504583,0.999961256
ZFP36,17.7178625,0.030961211,0.520329951,0.059503035,0.952551449,0.999961256
NADSYN1,5.950532042,-0.050365712,0.846704932,-0.059484373,0.952566312,NA
LINC01146,0.874557256,-0.115290559,1.939477514,-0.059444133,0.952598362,NA
TMEM70,23.30239104,0.028385882,0.477782554,0.059411718,0.95262418,0.999961256
C7orf26,3.154835675,0.07438094,1.252148242,0.059402663,0.952631392,NA
BRIP1,3.845880244,0.057815741,0.976578637,0.059202341,0.952790945,NA
ZNF470,0.611799963,-0.136100199,2.305664542,-0.059028621,0.952929312,NA
MCTS1,31.89046648,0.023692999,0.401705174,0.058981065,0.95296719,0.999961256
CXCL5,72.67457331,-0.106569659,1.809226114,-0.058903449,0.953029011,0.999961256
CCDC50,21.67238275,-0.027319541,0.465266615,-0.058718034,0.953176695,0.999961256
PCMT1,50.48550604,0.01916662,0.326464318,0.058709694,0.953183338,0.999961256
TIMM21,4.498582707,0.054366655,0.929562158,0.058486304,0.953361272,NA
SNHG21,0.61223695,-0.134145198,2.296392778,-0.058415616,0.953417576,NA
AC009065.4,0.61223695,-0.134145198,2.296392778,-0.058415616,0.953417576,NA
MOCOS,0.61223695,-0.134145198,2.296392778,-0.058415616,0.953417576,NA
NBPF10,0.874994243,-0.113284432,1.93931913,-0.058414539,0.953418434,NA
YBX1,745.9032387,0.011220364,0.19243897,0.058306092,0.953504815,0.999961256
SNAP29,18.10880431,-0.027945602,0.479545148,-0.058275225,0.953529401,0.999961256
GATD3B,1.837222096,-0.086296107,1.48354856,-0.058168711,0.953614244,NA
TOP1,41.01342096,-0.020449576,0.351748895,-0.05813686,0.953639614,0.999961256
RNF34,3.691327367,-0.059084602,1.016379808,-0.058132404,0.953643163,NA
NIP7,8.847369601,-0.041044212,0.706756424,-0.058074056,0.95368964,NA
HDAC2,18.79469524,0.028457759,0.490663303,0.057998548,0.953749785,0.999961256
RAD54B,1.270477912,0.094878315,1.642784194,0.057754582,0.953944116,NA
MAP2K5,1.270477912,0.094878315,1.642784194,0.057754582,0.953944116,NA
ZNF468,1.67624886,-0.081933352,1.424070262,-0.057534627,0.954119323,NA
CHMP6,5.284865125,0.052901048,0.920776414,0.057452654,0.954184621,NA
MECP2,10.7929941,-0.03578237,0.624756519,-0.057274104,0.954326848,NA
NLRP2,0.613110926,-0.133875669,2.339092148,-0.05723403,0.954358771,NA
CTDSP1,9.552422579,0.037791972,0.662580238,0.057037578,0.954515261,NA
RNF10,9.330173646,-0.03690373,0.647325878,-0.057009509,0.954537621,NA
ANP32A,37.65410498,0.019960351,0.350535353,0.056942477,0.954591017,0.999961256
PKNOX1,4.736633893,-0.049721261,0.8817758,-0.056387645,0.955032999,NA
SYCP2,0.613547913,-0.142593542,2.534343014,-0.0562645,0.955131099,NA
MAPK3,2.006745057,-0.075794658,1.351636959,-0.056076195,0.955281108,NA
PSMB1,106.2939644,0.014029658,0.250352469,0.056039621,0.955310243,0.999961256
ELOVL3,1.371659841,-0.097109784,1.73355506,-0.05601771,0.955327699,NA
ANKRA2,4.419389235,-0.050980504,0.911144653,-0.055952152,0.955379925,NA
ACO2,18.65087286,0.026171144,0.469639617,0.055726014,0.955560076,0.999961256
KLHL6,7.782570484,0.038630372,0.69416608,0.055650043,0.955620597,NA
EEF1AKMT1,2.5372765,0.07051531,1.268577687,0.055586119,0.955671523,NA
SNW1,30.27158975,0.022753981,0.409557994,0.05555741,0.955694394,0.999961256
RWDD3,1.168675573,0.099133274,1.78472897,0.055545282,0.955704056,NA
FAM234A,3.851334088,0.053885218,0.97571224,0.055226547,0.95595798,NA
OTUD1,12.15361081,0.037812303,0.687002284,0.055039559,0.956106948,NA
NOL4L,1.910833549,-0.080584052,1.464950954,-0.05500802,0.956132074,NA
KBTBD4,2.20566693,-0.072733894,1.32276215,-0.054986374,0.956149319,NA
RNASEL,5.067342919,0.04927914,0.897785341,0.054889669,0.956226362,NA
MOSPD2,18.69748488,0.026922343,0.490739499,0.054860762,0.956249392,0.999961256
SCAPER,3.760439438,0.0553529,1.010681042,0.054767921,0.956323357,NA
ATG4D,2.19933911,-0.07185626,1.315313968,-0.054630501,0.956432839,NA
COIL,6.190675627,-0.041763315,0.76652167,-0.054484194,0.956549402,NA
MGMT,31.51838549,-0.021209169,0.391306384,-0.054200929,0.956775081,0.999961256
ICOS,2.318098883,-0.068283806,1.262614493,-0.054081279,0.956870408,NA
TMEM69,2.531146271,-0.064255428,1.189120939,-0.054036075,0.956906422,NA
ICAM2,19.13843496,-0.026694683,0.49464091,-0.053967803,0.956960816,0.999961256
CEP170,22.18422576,0.025071678,0.465155843,0.053899523,0.957015217,0.999961256
HCST,116.2840547,0.01563048,0.292265495,0.053480415,0.957349135,0.999961256
RORA,3.909391612,-0.051442746,0.963288633,-0.053403252,0.957410614,NA
RCAN1,3.461223778,-0.05810541,1.091027151,-0.053257529,0.957526719,NA
ASF1A,5.870372055,-0.0425528,0.79913216,-0.053248764,0.957533702,NA
HARS,6.700673249,-0.039573316,0.743442861,-0.053229801,0.957548811,NA
NUDT14,13.30946665,-0.029622279,0.558567816,-0.053032556,0.957705968,NA
C17orf80,1.677122835,-0.076273817,1.439247321,-0.052995629,0.957735391,NA
MPDU1,8.310929043,-0.036966021,0.697616462,-0.052989031,0.957740647,NA
LTA4H,225.1688069,-0.010942297,0.20723128,-0.05280234,0.957889397,0.999961256
AC090204.1,5.44056727,-0.050320391,0.955058333,-0.052688291,0.957980268,NA
POM121,7.542119418,-0.039623005,0.756675633,-0.052364584,0.958238193,NA
SMARCD1,11.74238084,-0.030397166,0.580839038,-0.052333201,0.958263199,NA
ALKBH6,1.584890652,0.087011524,1.665050739,0.052257581,0.958323452,NA
LRRC8C-DT,0.605035155,-0.115717585,2.215703799,-0.052226107,0.958348531,NA
ZNF623,0.605035155,-0.115717585,2.215703799,-0.052226107,0.958348531,NA
ZBTB42,0.605035155,-0.115717585,2.215703799,-0.052226107,0.958348531,NA
SIKE1,7.020539834,-0.038008202,0.72840466,-0.052180064,0.958385218,NA
GTF3A,65.06720145,0.016933113,0.326253118,0.051901767,0.958606966,0.999961256
HBP1,9.981128158,-0.032760965,0.631515857,-0.05187671,0.958626932,NA
VCPIP1,3.988893898,-0.049887551,0.962576313,-0.051827113,0.958666452,NA
BROX,21.13301806,-0.024038176,0.464053192,-0.051800477,0.958687676,0.999961256
EXOSC7,10.18976082,0.032369331,0.624975957,0.051792922,0.958693695,NA
TNPO1,16.39566421,-0.026133381,0.504695936,-0.051780447,0.958703636,NA
TAF1B,9.527492313,0.033338242,0.646022575,0.051605382,0.958843131,NA
C10orf88,1.830894276,-0.07882169,1.527705091,-0.051594833,0.958851536,NA
AL139260.1,0.605472143,-0.112181789,2.181652294,-0.051420563,0.9589904,NA
LINC01116,0.605472143,-0.112181789,2.181652294,-0.051420563,0.9589904,NA
KYAT1,0.605472143,-0.112181789,2.181652294,-0.051420563,0.9589904,NA
HDAC6,3.247609897,0.054157864,1.055483369,0.051310959,0.959077735,NA
ERCC8,2.538150476,0.06417273,1.254138669,0.051168767,0.959191039,NA
CABLES2,1.127688418,-0.094655961,1.854656478,-0.051036924,0.959296098,NA
ZNF367,5.421021432,0.042446256,0.83302328,0.050954466,0.959361804,NA
PPARD,3.866174667,0.050404543,0.990268188,0.050899891,0.959405292,NA
IFITM10,1.674937897,-0.074295262,1.461311992,-0.050841478,0.959451839,NA
ZNF212,0.60590913,-0.110214495,2.172603974,-0.050729215,0.959541296,NA
RHOBTB1,0.60590913,-0.110214495,2.172603974,-0.050729215,0.959541296,NA
RPTOR,0.60590913,-0.110214495,2.172603974,-0.050729215,0.959541296,NA
AC245128.3,0.60590913,-0.110214495,2.172603974,-0.050729215,0.959541296,NA
TM7SF3,15.30123951,-0.026489247,0.522600791,-0.050687346,0.95957466,NA
TCP1,22.28578288,0.022651943,0.44842847,0.050514061,0.959712745,0.999961256
NDUFA9,23.91143441,0.023106007,0.458782992,0.050363695,0.959832567,0.999961256
SRPRA,19.79644898,-0.024630024,0.489325218,-0.050334672,0.959855695,0.999961256
GID4,2.311334075,-0.064096005,1.276848813,-0.050198586,0.959964138,NA
U2AF2,8.963194518,-0.035379027,0.704950924,-0.050186511,0.95997376,NA
Mar-03,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
CDC25C,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
ZNF213-AS1,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
CES4A,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
ZSCAN30,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
CECR2,0.606346118,-0.109365324,2.18087397,-0.050147476,0.960004867,NA
SLC35G1,0.880885076,-0.101310252,2.020750307,-0.050134968,0.960014834,NA
DUSP16,0.880885076,-0.101310252,2.020750307,-0.050134968,0.960014834,NA
FABP3,13.06589463,0.070264023,1.402290581,0.050106607,0.960037435,NA
TIMELESS,3.893677058,-0.049177939,0.981669991,-0.050096203,0.960045725,NA
DNAJC3,46.25458519,-0.016323434,0.326089746,-0.050058101,0.960076088,0.999961256
SMARCB1,13.63197657,0.028335985,0.566185003,0.050047219,0.96008476,NA
VTI1A,4.300684712,-0.046414556,0.93060837,-0.049875498,0.960221603,NA
AWAT2,0.606783106,-0.110072436,2.214135395,-0.049713507,0.960350693,NA
SUFU,0.606783106,-0.110072436,2.214135395,-0.049713507,0.960350693,NA
MIEF2,0.606783106,-0.110072436,2.214135395,-0.049713507,0.960350693,NA
THAP12,10.9397306,-0.032719734,0.660116293,-0.049566621,0.960467747,NA
CCT6B,1.665598851,0.077753299,1.571545836,0.04947568,0.960540218,NA
RPGR,4.52839337,-0.045550256,0.920966977,-0.049459163,0.960553381,NA
CCDC106,5.965409587,-0.039489709,0.798835861,-0.049434072,0.960573376,NA
AHCTF1,4.907725497,-0.044880867,0.910141779,-0.049311951,0.960670696,NA
RAB39A,2.786105869,0.063377745,1.285384053,0.049306466,0.960675067,NA
MEX3B,0.881322063,-0.099283159,2.020572395,-0.049136155,0.96081079,NA
MRPL34,52.85307932,0.016391696,0.333846031,0.049099567,0.960839948,0.999961256
ZC3H12A,1.666035838,0.077206203,1.573999348,0.049050975,0.960878672,NA
GRIPAP1,12.95415141,-0.026936862,0.54985326,-0.048989183,0.960927916,NA
MYL12B,240.4468414,0.010979513,0.224563461,0.048892697,0.961004809,0.999961256
CTBS,33.55972252,0.018668674,0.382656549,0.048787023,0.961089024,0.999961256
FIBP,37.18899527,0.017810982,0.366015535,0.048661819,0.961188804,0.999961256
TRAPPC13,3.97999184,-0.048576945,0.999774124,-0.04858792,0.961247697,NA
SMYD4,4.075289165,0.046126773,0.949734927,0.04856805,0.961263533,NA
AASDHPPT,20.03042916,0.022078378,0.455026442,0.048521088,0.961300959,0.999961256
TGDS,3.783355787,0.049066998,1.014256829,0.048377291,0.961415557,NA
ARAF,3.762624376,0.047556241,0.983975973,0.048330693,0.961452693,NA
C14orf119,23.86432531,0.021188679,0.439763726,0.048181962,0.961571226,0.999961256
ATXN7L1,1.665161863,0.075627832,1.574119509,0.04804453,0.961680754,NA
ZCWPW1,1.677559823,-0.069672188,1.46116247,-0.047682711,0.961969113,NA
HNRNPH3,23.83375361,0.020112376,0.422049286,0.047654094,0.96199192,0.999961256
Sep-11,85.35532264,0.013134135,0.275708583,0.047637744,0.962004951,0.999961256
TUBA4A,1.129873356,-0.087559115,1.854146068,-0.047223418,0.962335163,NA
TMEM255B,3.895425009,-0.04561269,0.96711307,-0.047163761,0.96238271,NA
DSN1,12.99123297,-0.027794361,0.591143562,-0.047017954,0.962498918,NA
WASHC2C,8.790262423,0.034048747,0.726590601,0.046860979,0.962624028,NA
ENTR1,3.353371695,-0.049031667,1.049166546,-0.046733921,0.962725295,NA
GPATCH11,31.00064125,-0.018354922,0.393865829,-0.046601966,0.962830465,0.999961256
NFATC1,1.66992104,-0.067540623,1.451436975,-0.046533624,0.962884935,NA
CNEP1R1,3.888223214,-0.045957848,0.9893499,-0.046452573,0.962949535,NA
RIMKLB,0.958250111,0.084972209,1.832758123,0.046363024,0.963020907,NA
HKR1,0.958250111,0.084972209,1.832758123,0.046363024,0.963020907,NA
LRMP,1.669484052,-0.067344356,1.455057193,-0.046282961,0.96308472,NA
PQBP1,9.576212904,0.029607324,0.640255395,0.04624299,0.963116578,NA
PCCA,5.986891639,-0.03917396,0.848378631,-0.04617509,0.963170696,NA
SUV39H1,0.957813124,0.084464434,1.829508463,0.046167829,0.963176484,NA
KLF8,0.957813124,0.084464434,1.829508463,0.046167829,0.963176484,NA
MICU2,10.93874369,0.027895275,0.604229869,0.04616666,0.963177416,NA
CHRNA5,0.958687099,0.084613346,1.843584845,0.045896095,0.963393066,NA
MOCS3,0.958687099,0.084613346,1.843584845,0.045896095,0.963393066,NA
TMEM201,0.598270347,-0.117200107,2.555042186,-0.045870126,0.963413765,NA
BORCS8,9.617255308,0.029634579,0.646675358,0.045826053,0.963448894,NA
YWHAQ,52.42852801,0.014642583,0.320872642,0.045633628,0.963602266,0.999961256
EGFL7,1.464512435,-0.070535046,1.548467323,-0.045551524,0.963667708,NA
CDKAL1,2.937974616,-0.052453063,1.152881285,-0.045497367,0.963710874,NA
ZNF382,0.598707335,-0.107000774,2.356503986,-0.045406575,0.963783241,NA
GPCPD1,85.86223603,-0.012027403,0.266065968,-0.045204589,0.963944236,0.999961256
BCL2L1,4.385251542,-0.04359066,0.966064518,-0.045121894,0.964010151,NA
ZNF12,2.94716376,0.049385101,1.098141875,0.044971513,0.964130016,NA
KIF1C,4.20765281,-0.041525547,0.924506746,-0.044916435,0.964173917,NA
ABCC5,1.972372807,0.062768364,1.397628513,0.044910621,0.964178551,NA
ZNF670,0.599144323,-0.10384349,2.32131461,-0.044734777,0.964318714,NA
CCNF,0.599144323,-0.10384349,2.32131461,-0.044734777,0.964318714,NA
ACTR5,0.599144323,-0.10384349,2.32131461,-0.044734777,0.964318714,NA
PNMA1,2.539479721,-0.055562689,1.254705732,-0.044283442,0.96467847,NA
ASPM,3.781170848,0.044516014,1.005616383,0.044267391,0.964691264,NA
INIP,12.45014828,-0.025542765,0.57724005,-0.044249814,0.964705275,NA
SETD2,13.41834745,-0.025516051,0.577123342,-0.044212474,0.964735039,NA
GORASP2,9.157319924,0.029082244,0.657818549,0.04421013,0.964736907,NA
OAZ3,0.599581311,-0.101972997,2.312047683,-0.044105058,0.964820661,NA
ZBTB18,0.599581311,-0.101972997,2.312047683,-0.044105058,0.964820661,NA
AES,44.39895853,-0.015708104,0.356155001,-0.044104685,0.964820959,0.999961256
ZNF37A,5.03288946,-0.039049475,0.885548738,-0.044096359,0.964827595,NA
KIAA0930,9.227755011,-0.028905138,0.655692811,-0.044083354,0.964837962,NA
AP2B1,16.98247866,-0.022911988,0.519955753,-0.044065265,0.964852381,NA
OTULINL,25.06402746,-0.018333889,0.416108363,-0.044060372,0.96485628,0.999961256
MANEAL,0.626879938,-0.108787715,2.472211603,-0.044004209,0.964901049,NA
LINC00624,0.626879938,-0.108787715,2.472211603,-0.044004209,0.964901049,NA
ATP8B2,0.626879938,-0.108787715,2.472211603,-0.044004209,0.964901049,NA
MRPS12,27.44165997,-0.017379215,0.396603489,-0.043820127,0.965047783,0.999961256
PIKFYVE,4.312753461,0.04014262,0.916545766,0.043797726,0.96506564,NA
PPP3CC,1.465823398,-0.066880288,1.528716734,-0.043749301,0.965104241,NA
DDX39B,6.200559438,0.034160529,0.781977742,0.043684785,0.965155668,NA
ANAPC11,96.81871602,-0.011227703,0.257316229,-0.043633872,0.965196252,0.999961256
INTS13,4.588762294,0.042389426,0.971509287,0.043632549,0.965197306,NA
TUBG2,0.600018298,-0.101002067,2.320390625,-0.043528045,0.965280609,NA
PLEKHJ1,16.68090188,-0.024978869,0.57437986,-0.043488414,0.9653122,NA
PGK1,166.8503884,-0.009699475,0.22334996,-0.043427253,0.965360953,0.999961256
TMEM185A,1.466260386,-0.066364554,1.530715039,-0.043355263,0.965418339,NA
PDP1,1.466260386,-0.066364554,1.530715039,-0.043355263,0.965418339,NA
RNF217,4.311879486,0.039612824,0.916471169,0.043223209,0.965523605,NA
SDHD,46.18116516,0.015160417,0.351307318,0.043154287,0.965578545,0.999961256
PI4KA,4.847699633,-0.040220877,0.937829065,-0.042887215,0.96579144,NA
GBP4,11.72257448,-0.02652331,0.618908741,-0.04285496,0.965817152,NA
DLC1,2.537731771,-0.05329777,1.245764329,-0.042783188,0.965874366,NA
C1orf174,10.24433284,0.02713042,0.636368787,0.042633172,0.965993952,NA
SLC25A12,0.952359279,0.083550618,1.965036328,0.042518612,0.966085275,NA
AC104653.1,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
MIR181A2HG,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
SGMS1-AS1,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
SYCP3,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
AC087190.1,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
SRCIN1,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
FZD2,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
ZNF492,0.627316926,-0.104948829,2.471745005,-0.042459408,0.966132471,NA
MRPL53,5.775866163,-0.041327086,0.976854205,-0.042306299,0.966254524,NA
IK,41.9956904,-0.014984066,0.356067727,-0.042082068,0.966433275,0.999961256
ZNF3,0.951048316,0.081882121,1.954620355,0.041891573,0.966585134,NA
ARCN1,11.15941085,0.02590957,0.623345402,0.04156535,0.966845196,NA
SARS,19.4164263,-0.020202797,0.48624026,-0.041549001,0.966858229,0.999961256
ZNF518B,0.918136932,-0.082224831,1.980324228,-0.041520893,0.966880637,NA
NDFIP1,29.18444805,0.016939894,0.409127948,0.041404882,0.966973121,0.999961256
ABHD10,6.489116132,-0.031952071,0.775350753,-0.041209828,0.967128618,NA
